"scenario","method","log_BF","effect_size","sample_size"
"1","JZS",4.85357812408981,"0.8","200"
"1","BFGC",4.87064373141675,"0.8","200"
"1","JZS",2.75563819380212,"0.8","200"
"1","BFGC",2.75566591085115,"0.8","200"
"1","JZS",6.47715874691928,"0.8","200"
"1","BFGC",6.53676143062304,"0.8","200"
"1","JZS",5.40086882620553,"0.8","200"
"1","BFGC",5.4176251347594,"0.8","200"
"1","JZS",4.84780434997909,"0.8","200"
"1","BFGC",4.85864559323889,"0.8","200"
"1","JZS",3.59812569960293,"0.8","200"
"1","BFGC",3.60738609370487,"0.8","200"
"1","JZS",2.47655787856976,"0.8","200"
"1","BFGC",2.47011457674539,"0.8","200"
"1","JZS",1.92465321497204,"0.8","200"
"1","BFGC",1.91872340587411,"0.8","200"
"1","JZS",4.28313281816556,"0.8","200"
"1","BFGC",4.29526594895961,"0.8","200"
"1","JZS",6.64959275785111,"0.8","200"
"1","BFGC",6.79706755717699,"0.8","200"
"1","JZS",6.52539021450074,"0.8","200"
"1","BFGC",6.48204188374902,"0.8","200"
"1","JZS",5.13818011025336,"0.8","200"
"1","BFGC",5.15348678397184,"0.8","200"
"1","JZS",2.7505350816904,"0.8","200"
"1","BFGC",2.75294298147571,"0.8","200"
"1","JZS",12.0850160536526,"0.8","200"
"1","BFGC",12.8277161504609,"0.8","200"
"1","JZS",6.14751736566791,"0.8","200"
"1","BFGC",6.16823401493841,"0.8","200"
"1","JZS",6.27251486436764,"0.8","200"
"1","BFGC",6.50285465221132,"0.8","200"
"1","JZS",5.32349909209715,"0.8","200"
"1","BFGC",5.3296758078784,"0.8","200"
"1","JZS",7.28262996909109,"0.8","200"
"1","BFGC",7.74339162069141,"0.8","200"
"1","JZS",3.88655939800536,"0.8","200"
"1","BFGC",3.89822175212185,"0.8","200"
"1","JZS",7.3842336204493,"0.8","200"
"1","BFGC",7.67216414217914,"0.8","200"
"1","JZS",7.01378347218279,"0.8","200"
"1","BFGC",7.78636613516748,"0.8","200"
"1","JZS",5.2623167690468,"0.8","200"
"1","BFGC",5.281595904297,"0.8","200"
"1","JZS",10.8097162487498,"0.8","200"
"1","BFGC",11.4977064154916,"0.8","200"
"1","JZS",3.92069219752631,"0.8","200"
"1","BFGC",3.92893668441336,"0.8","200"
"1","JZS",6.51330257746309,"0.8","200"
"1","BFGC",6.99494324288546,"0.8","200"
"1","JZS",7.09005267731511,"0.8","200"
"1","BFGC",6.88472113141962,"0.8","200"
"1","JZS",4.32664708930516,"0.8","200"
"1","BFGC",4.34044334978955,"0.8","200"
"1","JZS",7.31939752127663,"0.8","200"
"1","BFGC",8.23334480456618,"0.8","200"
"1","JZS",7.11153257820534,"0.8","200"
"1","BFGC",7.70181416355458,"0.8","200"
"1","JZS",4.50353289093748,"0.8","200"
"1","BFGC",4.5178515346251,"0.8","200"
"1","JZS",1.12078464412918,"0.8","200"
"1","BFGC",1.10545007436124,"0.8","200"
"1","JZS",7.19226330566232,"0.8","200"
"1","BFGC",7.92991837352646,"0.8","200"
"1","JZS",8.06939210158328,"0.8","200"
"1","BFGC",8.79825613452159,"0.8","200"
"1","JZS",5.33287523760957,"0.8","200"
"1","BFGC",5.35138383608994,"0.8","200"
"1","JZS",5.72166621251367,"0.8","200"
"1","BFGC",5.73750550939415,"0.8","200"
"1","JZS",11.3413279176838,"0.8","200"
"1","BFGC",11.9748102281459,"0.8","200"
"1","JZS",4.9911938234303,"0.8","200"
"1","BFGC",5.03180049932832,"0.8","200"
"1","JZS",6.31395887180512,"0.8","200"
"1","BFGC",6.33169677074964,"0.8","200"
"1","JZS",2.82301736091201,"0.8","200"
"1","BFGC",2.82417522799851,"0.8","200"
"1","JZS",2.5290310280777,"0.8","200"
"1","BFGC",2.52936340934864,"0.8","200"
"1","JZS",2.68533470915701,"0.8","200"
"1","BFGC",2.68335005996434,"0.8","200"
"1","JZS",2.32182151292613,"0.8","200"
"1","BFGC",2.32006338488672,"0.8","200"
"1","JZS",5.83800169124491,"0.8","200"
"1","BFGC",5.85042213180571,"0.8","200"
"1","JZS",5.74369871862568,"0.8","200"
"1","BFGC",5.76637350112515,"0.8","200"
"1","JZS",5.9422461938765,"0.8","200"
"1","BFGC",5.9612634983087,"0.8","200"
"1","JZS",7.63081312021529,"0.8","200"
"1","BFGC",7.7889539980735,"0.8","200"
"1","JZS",3.60230211550925,"0.8","200"
"1","BFGC",3.60417242165934,"0.8","200"
"1","JZS",4.02634632898063,"0.8","200"
"1","BFGC",4.03823924297108,"0.8","200"
"1","JZS",5.438327885018,"0.8","200"
"1","BFGC",5.45840846175742,"0.8","200"
"1","JZS",3.72951980209564,"0.8","200"
"1","BFGC",3.74001701065782,"0.8","200"
"1","JZS",3.17534310237782,"0.8","200"
"1","BFGC",3.18149493806917,"0.8","200"
"1","JZS",9.48320181017913,"0.8","200"
"1","BFGC",10.2041105653248,"0.8","200"
"1","JZS",3.53250624160766,"0.8","200"
"1","BFGC",3.54059650790556,"0.8","200"
"1","JZS",3.93829233733265,"0.8","200"
"1","BFGC",3.94304840888017,"0.8","200"
"1","JZS",6.95094894860386,"0.8","200"
"1","BFGC",7.20786001303984,"0.8","200"
"1","JZS",3.51114825997553,"0.8","200"
"1","BFGC",3.51934878230415,"0.8","200"
"1","JZS",9.93690481366968,"0.8","200"
"1","BFGC",10.6915261591449,"0.8","200"
"1","JZS",5.36384021039423,"0.8","200"
"1","BFGC",5.37613479228595,"0.8","200"
"1","JZS",7.90274451421883,"0.8","200"
"1","BFGC",8.85028301876796,"0.8","200"
"1","JZS",7.81805007616349,"0.8","200"
"1","BFGC",8.32270413540236,"0.8","200"
"1","JZS",6.40298959462051,"0.8","200"
"1","BFGC",7.04067949913461,"0.8","200"
"1","JZS",6.56192161492412,"0.8","200"
"1","BFGC",7.13458830462747,"0.8","200"
"1","JZS",6.57429774889752,"0.8","200"
"1","BFGC",6.5338813574336,"0.8","200"
"1","JZS",5.54392973483492,"0.8","200"
"1","BFGC",5.56255696568407,"0.8","200"
"1","JZS",8.65053071159117,"0.8","200"
"1","BFGC",9.06285601351753,"0.8","200"
"1","JZS",3.2866985375622,"0.8","200"
"1","BFGC",3.29362584950082,"0.8","200"
"1","JZS",6.53056535167314,"0.8","200"
"1","BFGC",6.72424291444997,"0.8","200"
"1","JZS",6.06021087107131,"0.8","200"
"1","BFGC",6.07997794671654,"0.8","200"
"1","JZS",0.677136259990483,"0.8","200"
"1","BFGC",0.65600927086267,"0.8","200"
"1","JZS",3.46620154493246,"0.8","200"
"1","BFGC",3.47317181471974,"0.8","200"
"1","JZS",3.09848552150284,"0.8","200"
"1","BFGC",3.10277390953623,"0.8","200"
"1","JZS",3.39903459832706,"0.8","200"
"1","BFGC",3.40158301410996,"0.8","200"
"1","JZS",4.74884440025789,"0.8","200"
"1","BFGC",4.76595196854835,"0.8","200"
"1","JZS",3.63260077616034,"0.8","200"
"1","BFGC",3.64155494763472,"0.8","200"
"1","JZS",4.27955841933519,"0.8","200"
"1","BFGC",4.29353973305806,"0.8","200"
"1","JZS",4.35989478413886,"0.8","200"
"1","BFGC",4.37417760511268,"0.8","200"
"1","JZS",3.51616988849842,"0.8","200"
"1","BFGC",3.51008255016674,"0.8","200"
"1","JZS",9.09752859607828,"0.8","200"
"1","BFGC",9.61776143695877,"0.8","200"
"1","JZS",7.85036219192053,"0.8","200"
"1","BFGC",8.33830058723616,"0.8","200"
"1","JZS",5.80638155160544,"0.8","200"
"1","BFGC",5.82807589402578,"0.8","200"
"1","JZS",5.80669237590603,"0.8","200"
"1","BFGC",5.82764095852425,"0.8","200"
"1","JZS",9.23489541509459,"0.8","200"
"1","BFGC",9.1582694568453,"0.8","200"
"1","JZS",3.4604428643647,"0.8","200"
"1","BFGC",3.46781643505446,"0.8","200"
"1","JZS",5.7969884830326,"0.8","200"
"1","BFGC",5.81764232704933,"0.8","200"
"1","JZS",2.29819131541214,"0.8","200"
"1","BFGC",2.29396192244394,"0.8","200"
"1","JZS",4.97423053187203,"0.8","200"
"1","BFGC",4.99105314513255,"0.8","200"
"1","JZS",2.91808934622811,"0.8","200"
"1","BFGC",2.92166406473592,"0.8","200"
"1","JZS",4.37459896557038,"0.8","200"
"1","BFGC",4.38950685920315,"0.8","200"
"1","JZS",12.9622648878743,"0.8","200"
"1","BFGC",13.3674757890232,"0.8","200"
"1","JZS",4.41525463051862,"0.8","200"
"1","BFGC",4.42735304364871,"0.8","200"
"1","JZS",4.9833943946173,"0.8","200"
"1","BFGC",5.00167255588002,"0.8","200"
"1","JZS",6.17061908682223,"0.8","200"
"1","BFGC",6.18544203216975,"0.8","200"
"1","JZS",4.72789979697073,"0.8","200"
"1","BFGC",4.74489178108925,"0.8","200"
"1","JZS",2.66213021071658,"0.8","200"
"1","BFGC",2.66283490162565,"0.8","200"
"1","JZS",4.52645996412097,"0.8","200"
"1","BFGC",4.54208891707133,"0.8","200"
"1","JZS",7.81005100544275,"0.8","200"
"1","BFGC",8.20259177440753,"0.8","200"
"1","JZS",10.7236454527874,"0.8","200"
"1","BFGC",11.350562613514,"0.8","200"
"1","JZS",4.34357465932978,"0.8","200"
"1","BFGC",4.35532847625671,"0.8","200"
"1","JZS",7.72845656465452,"0.8","200"
"1","BFGC",7.6290994865459,"0.8","200"
"1","JZS",8.57465790849686,"0.8","200"
"1","BFGC",9.33231466695332,"0.8","200"
"1","JZS",4.41504790515612,"0.8","200"
"1","BFGC",4.42975844641112,"0.8","200"
"1","JZS",4.04522001531787,"0.8","200"
"1","BFGC",4.05791151175012,"0.8","200"
"1","JZS",1.19074757753108,"0.8","200"
"1","BFGC",1.17624713544953,"0.8","200"
"1","JZS",5.15993153829056,"0.8","200"
"1","BFGC",5.17899548012795,"0.8","200"
"1","JZS",7.16825302886618,"0.8","200"
"1","BFGC",7.61271643524867,"0.8","200"
"1","JZS",7.26365921423359,"0.8","200"
"1","BFGC",7.94478930977797,"0.8","200"
"1","JZS",6.47726949226358,"0.8","200"
"1","BFGC",6.88609347474668,"0.8","200"
"1","JZS",3.7131392403106,"0.8","200"
"1","BFGC",3.7235155634485,"0.8","200"
"1","JZS",4.88723932888837,"0.8","200"
"1","BFGC",4.90507274815285,"0.8","200"
"1","JZS",8.393529005415,"0.8","200"
"1","BFGC",9.24340177426638,"0.8","200"
"1","JZS",4.31969048170116,"0.8","200"
"1","BFGC",4.33100448735394,"0.8","200"
"1","JZS",6.73590063520919,"0.8","200"
"1","BFGC",6.63168314514382,"0.8","200"
"1","JZS",7.41834844451195,"0.8","200"
"1","BFGC",7.56203377399288,"0.8","200"
"1","JZS",2.36085846719626,"0.8","200"
"1","BFGC",2.35873980816184,"0.8","200"
"1","JZS",5.48808760490396,"0.8","200"
"1","BFGC",5.50395525382262,"0.8","200"
"1","JZS",5.10761897387916,"0.8","200"
"1","BFGC",5.12649961617162,"0.8","200"
"1","JZS",4.86027439775125,"0.8","200"
"1","BFGC",4.87650075428581,"0.8","200"
"1","JZS",6.63719494410899,"0.8","200"
"1","BFGC",7.03528023078995,"0.8","200"
"1","JZS",5.73881248784278,"0.8","200"
"1","BFGC",5.75871692077677,"0.8","200"
"1","JZS",6.8834295521267,"0.8","200"
"1","BFGC",6.78970657352008,"0.8","200"
"1","JZS",4.40308629975899,"0.8","200"
"1","BFGC",4.41758614612159,"0.8","200"
"2","JZS",6.44027862742137,"0.8","200"
"2","BFGC",7.5005530683951,"0.8","200"
"2","JZS",5.99795067178289,"0.8","200"
"2","BFGC",7.05551152730628,"0.8","200"
"2","JZS",4.96543461251351,"0.8","200"
"2","BFGC",5.18132117489686,"0.8","200"
"2","JZS",3.37010676393665,"0.8","200"
"2","BFGC",3.30990199172612,"0.8","200"
"2","JZS",3.24431199416603,"0.8","200"
"2","BFGC",3.34882841172185,"0.8","200"
"2","JZS",1.6606003924442,"0.8","200"
"2","BFGC",1.63740786289048,"0.8","200"
"2","JZS",4.19470921702797,"0.8","200"
"2","BFGC",4.36361738331451,"0.8","200"
"2","JZS",5.6585432409082,"0.8","200"
"2","BFGC",6.62201476873625,"0.8","200"
"2","JZS",5.00487364939746,"0.8","200"
"2","BFGC",4.71989391516383,"0.8","200"
"1","JZS",6.27873804414114,"0.8","200"
"1","BFGC",6.30142971761271,"0.8","200"
"2","JZS",5.42737930357827,"0.8","200"
"2","BFGC",6.32981608310046,"0.8","200"
"2","JZS",3.97391771054288,"0.8","200"
"2","BFGC",4.23814873392823,"0.8","200"
"2","JZS",2.43822646663897,"0.8","200"
"2","BFGC",2.36688447424428,"0.8","200"
"2","JZS",7.54332861801872,"0.8","200"
"2","BFGC",8.61104350812994,"0.8","200"
"2","JZS",4.42271828101606,"0.8","200"
"2","BFGC",4.6158597815468,"0.8","200"
"2","JZS",6.34338502254424,"0.8","200"
"2","BFGC",7.35594150885144,"0.8","200"
"2","JZS",2.93116532185342,"0.8","200"
"2","BFGC",3.10772035758399,"0.8","200"
"2","JZS",3.31402851875809,"0.8","200"
"2","BFGC",3.43626140356247,"0.8","200"
"2","JZS",5.86299893904222,"0.8","200"
"2","BFGC",6.70317386025445,"0.8","200"
"2","JZS",2.99726148700633,"0.8","200"
"2","BFGC",2.87445756708065,"0.8","200"
"1","JZS",3.14631254702604,"0.8","200"
"1","BFGC",3.14999482528988,"0.8","200"
"2","JZS",3.33371471147806,"0.8","200"
"2","BFGC",2.94637720361115,"0.8","200"
"2","JZS",7.07152138380677,"0.8","200"
"2","BFGC",8.25104523948812,"0.8","200"
"2","JZS",4.47577995389728,"0.8","200"
"2","BFGC",4.54221238928685,"0.8","200"
"2","JZS",9.12596489387037,"0.8","200"
"2","BFGC",7.85282787497692,"0.8","200"
"2","JZS",1.30305815621785,"0.8","200"
"2","BFGC",1.29130142443906,"0.8","200"
"2","JZS",5.41879292328622,"0.8","200"
"2","BFGC",6.47236828372176,"0.8","200"
"2","JZS",5.33231565234046,"0.8","200"
"2","BFGC",5.070211814752,"0.8","200"
"2","JZS",6.74241163730603,"0.8","200"
"2","BFGC",7.67291066854287,"0.8","200"
"2","JZS",8.24026129444002,"0.8","200"
"2","BFGC",9.08943980500715,"0.8","200"
"2","JZS",6.62899829266595,"0.8","200"
"2","BFGC",7.13942300245471,"0.8","200"
"1","JZS",6.53256438730752,"0.8","200"
"1","BFGC",7.23183520129167,"0.8","200"
"2","JZS",8.16314494068993,"0.8","200"
"2","BFGC",8.53290358652087,"0.8","200"
"2","JZS",7.32177256197466,"0.8","200"
"2","BFGC",8.30864473935076,"0.8","200"
"2","JZS",7.87502724062698,"0.8","200"
"2","BFGC",8.8208999882622,"0.8","200"
"2","JZS",7.88017236465153,"0.8","200"
"2","BFGC",7.56344954107344,"0.8","200"
"2","JZS",7.79092959994891,"0.8","200"
"2","BFGC",8.62559257017102,"0.8","200"
"2","JZS",5.31487942109619,"0.8","200"
"2","BFGC",6.33162732932248,"0.8","200"
"2","JZS",12.2644977501503,"0.8","200"
"2","BFGC",11.1069563129704,"0.8","200"
"2","JZS",3.63817255872949,"0.8","200"
"2","BFGC",3.4642917951013,"0.8","200"
"2","JZS",7.21738135900415,"0.8","200"
"2","BFGC",8.28327128348179,"0.8","200"
"2","JZS",3.01909502206147,"0.8","200"
"2","BFGC",3.11290757338681,"0.8","200"
"1","JZS",4.00022967835541,"0.8","200"
"1","BFGC",4.0110498760974,"0.8","200"
"2","JZS",3.09751319881514,"0.8","200"
"2","BFGC",2.90441338718553,"0.8","200"
"2","JZS",1.88015220854984,"0.8","200"
"2","BFGC",1.88101489346022,"0.8","200"
"2","JZS",7.91856551432221,"0.8","200"
"2","BFGC",7.4196175021382,"0.8","200"
"2","JZS",7.6722006023518,"0.8","200"
"2","BFGC",8.73174656899171,"0.8","200"
"2","JZS",6.363773221108,"0.8","200"
"2","BFGC",7.38581308309347,"0.8","200"
"2","JZS",3.82266328122547,"0.8","200"
"2","BFGC",3.57739040896037,"0.8","200"
"2","JZS",5.38127592792119,"0.8","200"
"2","BFGC",5.28319222052057,"0.8","200"
"2","JZS",6.12199152481166,"0.8","200"
"2","BFGC",6.60947782631241,"0.8","200"
"2","JZS",4.53917151031064,"0.8","200"
"2","BFGC",4.57204151730724,"0.8","200"
"2","JZS",8.36991236437843,"0.8","200"
"2","BFGC",9.70380465870936,"0.8","200"
"1","JZS",5.38353373773122,"0.8","200"
"1","BFGC",5.40228223117662,"0.8","200"
"2","JZS",1.53925205303503,"0.8","200"
"2","BFGC",1.57545608786211,"0.8","200"
"2","JZS",5.77450541387324,"0.8","200"
"2","BFGC",5.96481912645936,"0.8","200"
"2","JZS",5.76861269880557,"0.8","200"
"2","BFGC",6.59349437447046,"0.8","200"
"2","JZS",7.13416838917859,"0.8","200"
"2","BFGC",8.24316911177849,"0.8","200"
"2","JZS",7.16288013705512,"0.8","200"
"2","BFGC",8.12212744420089,"0.8","200"
"2","JZS",5.26238095601044,"0.8","200"
"2","BFGC",5.13615970346787,"0.8","200"
"2","JZS",8.93174033515536,"0.8","200"
"2","BFGC",9.70685544382219,"0.8","200"
"2","JZS",6.08663615323312,"0.8","200"
"2","BFGC",7.10872184298405,"0.8","200"
"2","JZS",7.3049357704813,"0.8","200"
"2","BFGC",8.32624897252533,"0.8","200"
"2","JZS",3.81961485886614,"0.8","200"
"2","BFGC",3.86391844385883,"0.8","200"
"1","JZS",5.21632506233473,"0.8","200"
"1","BFGC",6.55851147930562,"0.8","200"
"2","JZS",6.28819597004822,"0.8","200"
"2","BFGC",7.12683505762175,"0.8","200"
"2","JZS",3.8722844894115,"0.8","200"
"2","BFGC",3.3802918621303,"0.8","200"
"2","JZS",9.33847240562373,"0.8","200"
"2","BFGC",8.57401240121797,"0.8","200"
"2","JZS",1.84697784826958,"0.8","200"
"2","BFGC",1.83810221443846,"0.8","200"
"2","JZS",3.76963134266195,"0.8","200"
"2","BFGC",3.99984722975162,"0.8","200"
"2","JZS",5.42916484890596,"0.8","200"
"2","BFGC",5.82139608436328,"0.8","200"
"2","JZS",6.21819790020038,"0.8","200"
"2","BFGC",6.73129124457464,"0.8","200"
"2","JZS",7.10058585707668,"0.8","200"
"2","BFGC",6.51762195989192,"0.8","200"
"2","JZS",6.59214689166625,"0.8","200"
"2","BFGC",7.60862789204633,"0.8","200"
"2","JZS",6.67501168373604,"0.8","200"
"2","BFGC",7.7066410300715,"0.8","200"
"1","JZS",3.83777045786312,"0.8","200"
"1","BFGC",3.84814074018,"0.8","200"
"2","JZS",6.70744493179662,"0.8","200"
"2","BFGC",7.8350870427359,"0.8","200"
"2","JZS",3.46555245711651,"0.8","200"
"2","BFGC",3.09555599103703,"0.8","200"
"2","JZS",7.30834844123957,"0.8","200"
"2","BFGC",7.64630824996759,"0.8","200"
"2","JZS",1.29832090520377,"0.8","200"
"2","BFGC",1.1966590974693,"0.8","200"
"2","JZS",7.59693685429248,"0.8","200"
"2","BFGC",8.74785051325061,"0.8","200"
"2","JZS",8.88034517304373,"0.8","200"
"2","BFGC",9.89640313033007,"0.8","200"
"2","JZS",7.84200375716632,"0.8","200"
"2","BFGC",8.90733862316528,"0.8","200"
"2","JZS",4.61651929756947,"0.8","200"
"2","BFGC",4.44489534627859,"0.8","200"
"2","JZS",8.71487534474615,"0.8","200"
"2","BFGC",9.15084493087539,"0.8","200"
"2","JZS",2.51275025296325,"0.8","200"
"2","BFGC",2.52735706780306,"0.8","200"
"1","JZS",8.75041828279567,"0.8","200"
"1","BFGC",9.03936624905231,"0.8","200"
"2","JZS",5.08832198131925,"0.8","200"
"2","BFGC",4.56179529155025,"0.8","200"
"2","JZS",8.35891808294452,"0.8","200"
"2","BFGC",7.62855722197865,"0.8","200"
"2","JZS",6.28888101336481,"0.8","200"
"2","BFGC",5.56129154043916,"0.8","200"
"2","JZS",4.26829424157451,"0.8","200"
"2","BFGC",4.23107645795037,"0.8","200"
"2","JZS",2.71615979440056,"0.8","200"
"2","BFGC",2.7122384824423,"0.8","200"
"2","JZS",2.18788703234549,"0.8","200"
"2","BFGC",2.34494475222489,"0.8","200"
"2","JZS",2.94533584862812,"0.8","200"
"2","BFGC",2.84930776568438,"0.8","200"
"2","JZS",3.98791702160584,"0.8","200"
"2","BFGC",4.19381833429065,"0.8","200"
"2","JZS",3.90225644279745,"0.8","200"
"2","BFGC",3.42109297214165,"0.8","200"
"2","JZS",3.65948448838264,"0.8","200"
"2","BFGC",3.5696136563145,"0.8","200"
"1","JZS",8.54702983143972,"0.8","200"
"1","BFGC",8.56165075045729,"0.8","200"
"2","JZS",8.42711513072369,"0.8","200"
"2","BFGC",9.64258679124114,"0.8","200"
"2","JZS",5.82138606506611,"0.8","200"
"2","BFGC",6.77551909877215,"0.8","200"
"2","JZS",6.36868745803306,"0.8","200"
"2","BFGC",7.08248521473273,"0.8","200"
"2","JZS",8.95512420307733,"0.8","200"
"2","BFGC",10.4726070625321,"0.8","200"
"2","JZS",6.02581398117837,"0.8","200"
"2","BFGC",7.18380099856448,"0.8","200"
"2","JZS",5.73202521112831,"0.8","200"
"2","BFGC",6.61243046045911,"0.8","200"
"2","JZS",6.24263271652253,"0.8","200"
"2","BFGC",7.12185131950234,"0.8","200"
"2","JZS",6.77685290929652,"0.8","200"
"2","BFGC",7.8297104747014,"0.8","200"
"2","JZS",6.45824780431498,"0.8","200"
"2","BFGC",7.40880676092576,"0.8","200"
"2","JZS",7.45931614608421,"0.8","200"
"2","BFGC",8.66319353129743,"0.8","200"
"1","JZS",2.51973587304171,"0.8","200"
"1","BFGC",2.5199723153101,"0.8","200"
"1","JZS",2.19395553955113,"0.8","200"
"1","BFGC",2.19085501597984,"0.8","200"
"2","JZS",6.09772494915547,"0.8","200"
"2","BFGC",6.85524784121637,"0.8","200"
"2","JZS",5.32353638591223,"0.8","200"
"2","BFGC",5.23020741014644,"0.8","200"
"2","JZS",3.73867019443886,"0.8","200"
"2","BFGC",3.67505638785608,"0.8","200"
"2","JZS",5.00112829486832,"0.8","200"
"2","BFGC",4.99377925037891,"0.8","200"
"2","JZS",7.1460880452558,"0.8","200"
"2","BFGC",7.02173601506134,"0.8","200"
"2","JZS",5.95407844030608,"0.8","200"
"2","BFGC",7.00824668638178,"0.8","200"
"2","JZS",7.10681336874021,"0.8","200"
"2","BFGC",8.04865960678764,"0.8","200"
"2","JZS",4.56040032330642,"0.8","200"
"2","BFGC",4.88153665312685,"0.8","200"
"2","JZS",5.93127304555554,"0.8","200"
"2","BFGC",6.92073287736967,"0.8","200"
"2","JZS",3.29736070135125,"0.8","200"
"2","BFGC",3.09835633727348,"0.8","200"
"1","JZS",3.4692006860596,"0.8","200"
"1","BFGC",3.47336082615471,"0.8","200"
"2","JZS",4.76048206431849,"0.8","200"
"2","BFGC",5.10898507479523,"0.8","200"
"2","JZS",6.56755921502604,"0.8","200"
"2","BFGC",7.68445092070113,"0.8","200"
"2","JZS",1.61557821791821,"0.8","200"
"2","BFGC",1.56633718555804,"0.8","200"
"2","JZS",7.60368530444796,"0.8","200"
"2","BFGC",8.17710946836869,"0.8","200"
"2","JZS",6.94731094482885,"0.8","200"
"2","BFGC",8.02605087650087,"0.8","200"
"2","JZS",6.17342113241892,"0.8","200"
"2","BFGC",6.76328418274042,"0.8","200"
"2","JZS",5.28233674238733,"0.8","200"
"2","BFGC",5.27231424970197,"0.8","200"
"2","JZS",4.86057708647264,"0.8","200"
"2","BFGC",4.71895911647313,"0.8","200"
"2","JZS",2.75126091695937,"0.8","200"
"2","BFGC",2.68873697724275,"0.8","200"
"2","JZS",7.94564091747921,"0.8","200"
"2","BFGC",8.34368573094941,"0.8","200"
"1","JZS",5.37949805536182,"0.8","200"
"1","BFGC",5.39715257459071,"0.8","200"
"2","JZS",5.86723438250816,"0.8","200"
"2","BFGC",6.52044415987521,"0.8","200"
"2","JZS",7.24240877674632,"0.8","200"
"2","BFGC",8.08140115571761,"0.8","200"
"2","JZS",3.26252261815911,"0.8","200"
"2","BFGC",3.2162896600414,"0.8","200"
"2","JZS",4.4762354187246,"0.8","200"
"2","BFGC",5.01080413638448,"0.8","200"
"2","JZS",4.76818491027205,"0.8","200"
"2","BFGC",5.12294492935365,"0.8","200"
"2","JZS",4.34597785539139,"0.8","200"
"2","BFGC",4.69815827169915,"0.8","200"
"2","JZS",3.86004403827197,"0.8","200"
"2","BFGC",4.08636748683425,"0.8","200"
"2","JZS",5.45260435214322,"0.8","200"
"2","BFGC",5.68065435428652,"0.8","200"
"2","JZS",7.11773271231183,"0.8","200"
"2","BFGC",8.22603912374,"0.8","200"
"2","JZS",4.04256270631853,"0.8","200"
"2","BFGC",4.17870844288403,"0.8","200"
"1","JZS",8.37918099872286,"0.8","200"
"1","BFGC",8.52320353503257,"0.8","200"
"2","JZS",3.10484380276373,"0.8","200"
"2","BFGC",2.9771400581514,"0.8","200"
"2","JZS",3.50611653617643,"0.8","200"
"2","BFGC",3.27603816011679,"0.8","200"
"2","JZS",1.81606989146981,"0.8","200"
"2","BFGC",1.95355256332732,"0.8","200"
"2","JZS",11.7669887149626,"0.8","200"
"2","BFGC",11.1021656733503,"0.8","200"
"2","JZS",1.95042907243885,"0.8","200"
"2","BFGC",2.04002853614189,"0.8","200"
"2","JZS",0.927099008583444,"0.8","200"
"2","BFGC",0.894677896946297,"0.8","200"
"2","JZS",6.74275766002555,"0.8","200"
"2","BFGC",7.36762690594573,"0.8","200"
"2","JZS",5.99543059146306,"0.8","200"
"2","BFGC",5.20963377777123,"0.8","200"
"2","JZS",6.59389439156048,"0.8","200"
"2","BFGC",7.21165347943407,"0.8","200"
"2","JZS",6.45067538577763,"0.8","200"
"2","BFGC",7.21113902445346,"0.8","200"
"1","JZS",3.68342697169467,"0.8","200"
"1","BFGC",3.69354513612288,"0.8","200"
"2","JZS",2.74347358454925,"0.8","200"
"2","BFGC",2.83748758990771,"0.8","200"
"2","JZS",4.98765882687744,"0.8","200"
"2","BFGC",5.13958152196746,"0.8","200"
"2","JZS",3.4602246736919,"0.8","200"
"2","BFGC",3.65514583474767,"0.8","200"
"2","JZS",3.23632766695828,"0.8","200"
"2","BFGC",2.94473562407988,"0.8","200"
"2","JZS",6.34716762078581,"0.8","200"
"2","BFGC",6.53977445024573,"0.8","200"
"2","JZS",3.38821537020182,"0.8","200"
"2","BFGC",3.36322253287587,"0.8","200"
"2","JZS",3.29331822766906,"0.8","200"
"2","BFGC",3.34759956327752,"0.8","200"
"2","JZS",5.27489420135896,"0.8","200"
"2","BFGC",5.43620175430493,"0.8","200"
"2","JZS",5.94361509592224,"0.8","200"
"2","BFGC",6.92864015301709,"0.8","200"
"2","JZS",2.70095125322838,"0.8","200"
"2","BFGC",2.50919323275713,"0.8","200"
"1","JZS",4.97648226009265,"0.8","200"
"1","BFGC",4.98882944530316,"0.8","200"
"2","JZS",4.60527498591599,"0.8","200"
"2","BFGC",4.96827280282443,"0.8","200"
"2","JZS",4.36630294141587,"0.8","200"
"2","BFGC",4.11672969286135,"0.8","200"
"2","JZS",11.250106529143,"0.8","200"
"2","BFGC",10.1262757622869,"0.8","200"
"2","JZS",5.25401714396779,"0.8","200"
"2","BFGC",4.88758587446412,"0.8","200"
"2","JZS",6.92613695698434,"0.8","200"
"2","BFGC",8.05092087006973,"0.8","200"
"2","JZS",1.30693063710371,"0.8","200"
"2","BFGC",1.04720933641073,"0.8","200"
"2","JZS",4.57032711708645,"0.8","200"
"2","BFGC",4.40981987254411,"0.8","200"
"2","JZS",2.58548129573225,"0.8","200"
"2","BFGC",2.5493784007128,"0.8","200"
"2","JZS",6.65704810678914,"0.8","200"
"2","BFGC",7.23691910758265,"0.8","200"
"2","JZS",9.15905293931838,"0.8","200"
"2","BFGC",8.7492854804574,"0.8","200"
"1","JZS",3.54724055263879,"0.8","200"
"1","BFGC",3.55564199021546,"0.8","200"
"2","JZS",8.18761813915981,"0.8","200"
