"scenario","delta","rho","sdr","BF_robtt_mean","BF_robtt_median","BF_robtt_sd","BF_bain_student_mean","BF_bain_student_median","BF_bain_student_sd","BF_bain_welch_mean","BF_bain_welch_median","BF_bain_welch_sd","BF_bf_mean","BF_bf_median","BF_bf_sd"
1,0,0.609539248468257,0.8003645699378,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24644185374491,0.24644185374491,NA
1,0,0.610717082095813,0.798385497772638,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435515537707067,0.435515537707067,NA
1,0,0.611115636103818,0.797716440813374,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435565893677014,0.435565893677014,NA
1,0,0.611477305440687,0.797109572251201,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435611594406822,0.435611594406822,NA
1,0,0.61175686038694,0.796640664159596,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435646922409557,0.435646922409557,NA
1,0,0.611851302494881,0.796482287331687,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435658857926421,0.435658857926421,NA
1,0,0.612327351839767,0.795684230284373,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435719025685693,0.435719025685693,NA
1,0,0.612744629072556,0.794985062160297,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435771772188929,0.435771772188929,NA
1,0,0.613465478462411,0.793778038596494,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226901870116637,0.226901870116637,NA
1,0,0.614399655356179,0.792215298805516,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236170172642109,0.236170172642109,NA
1,0,0.614474861333575,0.792089563129474,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435990554765303,0.435990554765303,NA
1,0,0.616236641014607,0.789147153936867,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247189221656996,0.247189221656996,NA
1,0,0.616695352725539,0.788382008067201,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436271498815001,0.436271498815001,NA
1,0,0.618278658216966,0.785744035455,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247420062154738,0.247420062154738,NA
1,0,0.618647237957738,0.785130608866156,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43651862049118,0.43651862049118,NA
1,0,0.618660337366727,0.785108812179881,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236531818281832,0.236531818281832,NA
1,0,0.619466610664988,0.78376782908329,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436622405055213,0.436622405055213,NA
1,0,0.619817818637884,0.783184079291477,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436666898821806,0.436666898821806,NA
1,0,0.620095803193876,0.782722196210013,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436702119741126,0.436702119741126,NA
1,0,0.621725863100556,0.780016622068776,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236795061858041,0.236795061858041,NA
1,0,0.62249427685749,0.778742879331069,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247901116596683,0.247901116596683,NA
1,0,0.622680888309498,0.778433707777985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247922553092891,0.247922553092891,NA
1,0,0.625186841331289,0.774287949757213,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2482115980436,0.2482115980436,NA
1,0,0.625904753144745,0.773102308882416,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437438884887507,0.437438884887507,NA
1,0,0.626059253031904,0.772847268381097,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43745850108714,0.43745850108714,NA
